source,date,title,description
Espn.com,2019-03-06T00:11:12Z,Why Real Madrid suffered their darkest night in UCL history - ESPN,"Real Madrid's shocking loss to Ajax in the Champions League was the result of arrogance and poor player form, writes Gab Marcotti."
Grandforksherald.com,2019-03-05T23:50:00Z,Three sentenced to prison in college basketball bribery scan... - Grand Forks Herald,"Three men received federal prison sentences Tuesday for their roles in a college basketball bribery scheme, ending the first of several trials brought on by the scandal.Former Adidas executive James Gatto received nine months in prison while former Adidas con…"
Yahoo.com,2019-03-05T21:59:00Z,Kyler Murray reportedly didn't impress some teams at combine - Yahoo Sports,NFL Network's Charley Casserly said many teams had some negative things to say about Kyler Murray after the combine.
Turfshowtimes.com,2019-03-05T21:58:08Z,LA Rams release ILB Mark Barron - Turf Show Times,The Rams have decided to part ways with their leading inside linebacker.
Wdrb.com,2019-03-05T18:38:00Z,BOZICH | Who's the NCAA Tournament favorite if Zion doesn't return? - WDRB,Duke has looked vulnerable in its last four games without Zion Williamson. Who's the NCAA Tournament favorite if Zion does not return?
Yardbarker.com,2019-03-05T18:15:18Z,The '(Free) agent of change' quiz - Yardbarker,"It may have taken a little over four months to seal the deal, but the Philadelphia Phillies finally got their man. On Thursday, the Phillies and superstar free-agent right fielder Bryce Harper agreed to terms on a record 13-year/$330 million contract (whi"
Youtube.com,2019-03-05T18:00:00Z,Top Broad & Vertical Jumps | 2019 NFL Scouting Combine Highlights - NFL,The best broad and vertical jumps from the top prospects at the 2019 NFL Scouting Combine. Subscribe to NFL: http://j.mp/1L0bVBu Check out our other channels...
Yardbarker.com,2019-03-05T17:59:21Z,Steve Clifford: Magic don't expect Markelle Fultz to play this season - Yardbarker,"When the Magic acquired Markelle Fultz from the Sixers at the trade deadline last month, reports indicated that the team would be patient with the former No. 1 pick, who was diagnosed with thoracic outlet syndrome and ruled out indefinitely in December. H"
Chicagobears.com,2019-03-05T17:29:11Z,Bears release veteran linebacker Sam Acho - ChicagoBears.com,"The Bears on Tuesday released outside linebacker Sam Acho. The eight-year NFL veteran spent the past four seasons with the Bears, appearing in 51 games with 25 starts."
Nevadasportsnet.com,2019-03-05T16:04:59Z,New video sheds a little more light on Jordan Caroline-Utah State situation - Nevada Sports Net,"In yesterday's Monday Mailbag, I broke down the post-game incident at Utah State to best of my knowledge after conversations with a handful of people. Then later Monday night, a new security video of the incident was released by Utah State to KSL, a televisio…"
Abc7.com,2019-03-05T08:09:15Z,LeBron's first season in Los Angeles has become a disaster - KABC-TV,The Lakers are on the verge of missing the playoffs in LeBron James' first season in Los Angeles.
Kvrr.com,2019-03-05T00:19:56Z,"President Trump Honors FCS Champion Bison, Coach Entz ""It's been a once in a lifetime trip"" - KVRR",WASHINGTON – North Dakota State football makes its historic trip to The White House. The team was honored by President Trump for its seventh national title in the last eight seasons and there were even a few surprises thrown in. The trip was tightly scheduled…
