source,date,title,description
The Next Web,2019-03-02T08:00:15Z,Humans have completely destabilized land animal diversity - The Next Web,Species living on land make up 85 percent to 95Â percent of all biodiversity on Earth today. This is especially impressive when we consider that the continents cover only 30Â percent ...
,,,
Spaceflightnow.com,2019-03-02T08:00:00Z,Military satellite joined with Delta 4 rocket at Cape Canaveral - Spaceflight Now,
,,,
Express.co.uk,2019-03-02T03:43:00Z,SpaceX secret mission REVEALED: Israelâ€™s 1st spaceship to the moon has a SURPRISING cargo - Express.co.uk,ISRAELâ€™s first spaceship to the moon was revealed to have a small metal disk on board which contains the building blocks of civilisation.
,,,
Associated Press,2019-03-02T00:56:15Z,"Mars lander starts digging on red planet, hits snags - The Associated Press","NASA's newest Mars lander has started digging into the red planet, but hit a few snags, scientists said Friday. The German drilling instrument on the InSight lander struck what appeared to..."
,,,
Thetimes.co.uk,2019-03-02T00:01:00Z,Tomato tests put to bed debate over whether marigolds prevent whitefly - The Times,"It is advice that has appeared on Gardenersâ€™ Question Time, Gardenersâ€™ World and even in the gardening pages of The Times. If you want to keep your tomatoes free of whitefly, so the lore goes..."
,,,
Sciencealert.com,2019-03-01T23:23:04Z,We Have Been Wrong About a Key Feature of Neanderthals' Appearance - ScienceAlert,"Neanderthals have a reputation they do not deserve. Hunched over and hairy, these ancient hominins are often depicted as primitive and uncultured, resembling apes more than us."
,,,
Popsugar.com,2019-03-01T22:40:04Z,"All the Houseplants That Are Good For You, Your Home, and Most Importantly, Your Pets! - POPSUGAR","If you have a furry friend lounging around your house, chances are you don't want them to get sick due to the simple pleasure of owning a houseplant they can"
,,,
Gizmodo.com,2019-03-01T20:35:00Z,"Check Out This Incredible X-Ray 'Superbubble' That's Nearly 5,000 Light-Years Wide - Gizmodo","This incredible image shows a pair of â€œnuclear superbubbles,â€ù one over 4,900 light-years across and the other over 3,500 light-years. Theyâ€™re emanating from the center of the galaxy NGC 3079,  likely the result of a central black hole consuming matter and speâ€_"
,,,
Npr.org,2019-03-01T19:23:00Z,A Positive Mindset Can Help Patients Handle Side Effects Of Treatments : Shots - Health News - NPR,"Researchers are learning that attitude can have measurable effects on health. For a food allergy therapy, thinking of stressful side effects as positive signals helped patients complete the treatment."
,,,
Phys.org,2019-03-01T19:00:10Z,Spider silk could be used as robotic muscle - Phys.org,"Spider silk, already known as one of the strongest materials for its weight, turns out to have another unusual property that might lead to new kinds of artificial muscles or robotic actuators, researchers have found."
,,,
Business Insider,2019-03-01T17:11:00Z,Elon Musk sent a $100K Tesla Roadster to space a year ago. It has now traveled farther than any other car in history. - Business Insider,"In 2018, Elon Musk sent his $100,000 Tesla Roadster into space. The convertible will continue to orbit the Sun for the next few million years."
,,,
Spaceflightinsider.com,2019-03-01T11:05:42Z,Papers present evidence for super Earth in the outer solar system - SpaceFlight Insider,"Two new academic papers present new evidence that a large, as yet undiscovered planet is lurking in the outer solar system."
,,,
Cgtn.com,2019-03-01T06:03:04Z,China's Chang'e-4 moon lander awakens for third sunrise on Moon - CGTN,"Chang'e-4, China's latest moon lander, awoke from a three-week hibernation at 7:52 BJT on Friday. The lander is now back to normal conditions and will continue its scientific exploration activities, according to a CCTV report."
,,,
Space.com,2017-06-06T20:02:04Z,This Week's Top Space Stories! - Space.com,
,,,
,,,
Space.com,2019-03-03T17:06:00Z,"'Mole' on InSight Mars Lander Starts Burrowing, But the Going Is Rough - Space.com",
Scitechdaily.com,2019-03-03T14:43:20Z,Astronomers Detect Hidden Black Hole Lurking at Galactic Center - SciTechDaily,Astronomers have detected a stealthy black hole from its effects on an interstellar gas cloud. This is one of over 100 million quiet black holes expected to be lurking in our Galaxy.
Npr.org,2019-03-03T12:01:00Z,Photographer Mikael Owunna's 'Infinite Essence' Transforms People Into Cosmos : The Picture Show - NPR,"Frustrated by media depictions of the suffering of black people, photographer Mikael Owunna uses fluorescent paint and UV light to portray his subjects adorned in stars, as ""infinite as the universe."""
NBC News,2019-03-03T11:04:00Z,Battered Soviet spacecraft will plummet to Earth decades after failed mission - NBC News,"Launched in 1972, the Kosmos 482 space probe was meant to go to Venus but got stuck in orbit around Earth."
Lex18.com,2019-03-03T10:56:23Z,SpaceX's New Crew Capsule Acxes Space Station Docking - LEX18 Lexington KY News,"CAPE CANAVERAL, Fla. (AP) â€” SpaceX's new crew capsule has arrived at the International Space Station, acing its second milestone in just over a day."
NBC News,2019-03-03T10:34:00Z,The 'grandfather' of climate science leaves a final warning for Earth - NBC News,"Wallace Broecker, a renowned climate scientist, gave a final talk a week before his death, urging scientists to consider deploying a last-ditch solar shield."
Theweek.in,2019-03-03T10:33:00Z,Scientists give 'night vision' to mice with nanoparticles injections - THE WEEK,The research could lead to advancements in human infrared vision technologies
Futurism.com,2019-03-03T08:55:02Z,"Elon Musk Wants to Build a ""Permanently Occupied Human Base"" on the Moon - Futurism","""Maybe there's something beyond the space station."""
Wesh.com,2019-03-03T04:24:00Z,Boeing engineers talk Starliner as test launch nears - WESH 2 Orlando,"As excitement builds over human spaceflight's return to the United States and Florida specifically, and after SpaceX's test launch from Cape Canaveral early Saturday, Boeing engineers are gearing up for a test launch of their own capsule, the Starliner."
Latimes.com,2019-03-03T01:35:00Z,"Methane in the atmosphere is surging, and thatâ€™s got scientists worried - Los Angeles Times","The concentration of atmospheric methane has been rising, especially in the past 4 years. Scientists don't know why, but it's they say it's a problem."
The Washington Post,2019-03-02T22:10:53Z,Skywatch: Spring forward in March with a time change and the brightness of Venus - Washington Post,The vernal equinox marks the season: Watch for a full moon and four planets.
Techspot.com,2019-03-02T18:27:00Z,Canada becomes NASA's first international partner for lunar space station - TechSpot,"At a press conference at the Canadian Space Agencyâ€™s headquarters in Montreal this week, Prime Minister Justin Trudeau confirmed that Canada will contribute US$1.5 billion to NASAâ€™s Lunar Space Station, known as Gateway."
Digitaltrends.com,2019-03-02T17:58:24Z,It can be either death or glory when two galaxies collide - Digital Trends,"Images collected from NASA's Spitzer Space Telescope are shedding light on the conditions that arise when two galaxies collide. Sometimes collisions result in one or both of the galaxies being destroyed, while other collisions result in a peaceful merging of â€_"
Dailygalaxy.com,2019-03-02T16:34:48Z,â€œThe Invisible Galaxyâ€ù â€“100 Million Black Holes Lurking in the Milky Way (Weekend Feature) - The Daily Galaxy --Great Discoveries Channel,"Astrophysicists have discovered a dozen black holes gathered around Sagittarius A* (Sgr A*), the supermassive black hole in the center of the Milky Way Galaxy, supporting a decades-old prediction, opening up new opportunities to better understand the universeâ€_"
Oilprice.com,2019-03-02T16:00:00Z,Miners Eye The Moon For Trillion Dollar Payoff | OilPrice.com - OilPrice.com,"Thereâ€™s trillions of dollars waiting on the moon, and now European scientists are suggesting the mining race could begin as soon as 2025"
CNN,2019-03-02T14:48:00Z,"Rovers search for alien life, a sad fossil tale and FarFarOut: This week in space and science - CNN","The most distant known object in our solar system was found, Jupiter showed off its artistic side, and a sad accident for a 27,000-year-old giant ground sloth turned into a win for science."
Business Insider,2019-03-02T14:19:39Z,Divers found fossils of an ancient giant sloth hidden in a sinkhole. The creature was 20 feet long. - Business Insider,"In a sinkhole, scientists uncovered the remains of a giant sloth. The elephant-sized animal appears to have been able to adapt to changing climates."
Independent,2019-03-02T13:51:00Z,Ancient planet-wide water system discovered on Mars hints at past alien life - The Independent,'Findings like this are hugely important; they help us to identify the regions of Mars that are the most promising for finding signs of past life'
Livescience.com,2019-03-02T12:49:00Z,Can Any Animal Survive Without Sleep? - Live Science,Scientists have yet to find a truly sleepless creature. But is sleep really necessary for survival?
CBS News,2019-03-02T12:37:00Z,SpaceX launch today: SpaceX launches Crew Dragon test flight to space station - CBS News,SpaceX launches unpiloted crew ship on historic test flight
Space.com,2019-03-02T08:22:00Z,SpaceX Dragon Crew Demo-1 Flight to Space Station: Full Coverage - Space.com,
The Next Web,2019-03-02T08:00:15Z,Humans have completely destabilized land animal diversity - The Next Web,Species living on land make up 85 percent to 95Â percent of all biodiversity on Earth today. This is especially impressive when we consider that the continents cover only 30Â percent ...
Spaceflightnow.com,2019-03-02T08:00:00Z,Military satellite joined with Delta 4 rocket at Cape Canaveral - Spaceflight Now,
Express.co.uk,2019-03-02T03:43:00Z,SpaceX secret mission REVEALED: Israelâ€™s 1st spaceship to the moon has a SURPRISING cargo - Express.co.uk,ISRAELâ€™s first spaceship to the moon was revealed to have a small metal disk on board which contains the building blocks of civilisation.
Associated Press,2019-03-02T00:56:15Z,"Mars lander starts digging on red planet, hits snags - The Associated Press","NASA's newest Mars lander has started digging into the red planet, but hit a few snags, scientists said Friday. The German drilling instrument on the InSight lander struck what appeared to..."
Thetimes.co.uk,2019-03-02T00:01:00Z,Tomato tests put to bed debate over whether marigolds prevent whitefly - The Times,"It is advice that has appeared on Gardenersâ€™ Question Time, Gardenersâ€™ World and even in the gardening pages of The Times. If you want to keep your tomatoes free of whitefly, so the lore goes..."
Sciencealert.com,2019-03-01T23:23:04Z,We Have Been Wrong About a Key Feature of Neanderthals' Appearance - ScienceAlert,"Neanderthals have a reputation they do not deserve. Hunched over and hairy, these ancient hominins are often depicted as primitive and uncultured, resembling apes more than us."
Popsugar.com,2019-03-01T22:40:04Z,"All the Houseplants That Are Good For You, Your Home, and Most Importantly, Your Pets! - POPSUGAR","If you have a furry friend lounging around your house, chances are you don't want them to get sick due to the simple pleasure of owning a houseplant they can"
Gizmodo.com,2019-03-01T20:35:00Z,"Check Out This Incredible X-Ray 'Superbubble' That's Nearly 5,000 Light-Years Wide - Gizmodo","This incredible image shows a pair of â€œnuclear superbubbles,â€ù one over 4,900 light-years across and the other over 3,500 light-years. Theyâ€™re emanating from the center of the galaxy NGC 3079,  likely the result of a central black hole consuming matter and speâ€_"
Npr.org,2019-03-01T19:23:00Z,A Positive Mindset Can Help Patients Handle Side Effects Of Treatments : Shots - Health News - NPR,"Researchers are learning that attitude can have measurable effects on health. For a food allergy therapy, thinking of stressful side effects as positive signals helped patients complete the treatment."
Phys.org,2019-03-01T19:00:10Z,Spider silk could be used as robotic muscle - Phys.org,"Spider silk, already known as one of the strongest materials for its weight, turns out to have another unusual property that might lead to new kinds of artificial muscles or robotic actuators, researchers have found."
Business Insider,2019-03-01T17:11:00Z,Elon Musk sent a $100K Tesla Roadster to space a year ago. It has now traveled farther than any other car in history. - Business Insider,"In 2018, Elon Musk sent his $100,000 Tesla Roadster into space. The convertible will continue to orbit the Sun for the next few million years."
Spaceflightinsider.com,2019-03-01T11:05:42Z,Papers present evidence for super Earth in the outer solar system - SpaceFlight Insider,"Two new academic papers present new evidence that a large, as yet undiscovered planet is lurking in the outer solar system."
Cgtn.com,2019-03-01T06:03:04Z,China's Chang'e-4 moon lander awakens for third sunrise on Moon - CGTN,"Chang'e-4, China's latest moon lander, awoke from a three-week hibernation at 7:52 BJT on Friday. The lander is now back to normal conditions and will continue its scientific exploration activities, according to a CCTV report."
Space.com,2017-06-06T20:02:04Z,This Week's Top Space Stories! - Space.com,
,,,
Space.com,2019-03-03T17:06:00Z,"'Mole' on InSight Mars Lander Starts Burrowing, But the Going Is Rough - Space.com",
,,,
Scitechdaily.com,2019-03-03T14:43:20Z,Astronomers Detect Hidden Black Hole Lurking at Galactic Center - SciTechDaily,Astronomers have detected a stealthy black hole from its effects on an interstellar gas cloud. This is one of over 100 million quiet black holes expected to be lurking in our Galaxy.
,,,
Npr.org,2019-03-03T12:01:00Z,Photographer Mikael Owunna's 'Infinite Essence' Transforms People Into Cosmos : The Picture Show - NPR,"Frustrated by media depictions of the suffering of black people, photographer Mikael Owunna uses fluorescent paint and UV light to portray his subjects adorned in stars, as ""infinite as the universe."""
,,,
NBC News,2019-03-03T11:04:00Z,Battered Soviet spacecraft will plummet to Earth decades after failed mission - NBC News,"Launched in 1972, the Kosmos 482 space probe was meant to go to Venus but got stuck in orbit around Earth."
,,,
Lex18.com,2019-03-03T10:56:23Z,SpaceX's New Crew Capsule Acxes Space Station Docking - LEX18 Lexington KY News,"CAPE CANAVERAL, Fla. (AP) â€” SpaceX's new crew capsule has arrived at the International Space Station, acing its second milestone in just over a day."
,,,
NBC News,2019-03-03T10:34:00Z,The 'grandfather' of climate science leaves a final warning for Earth - NBC News,"Wallace Broecker, a renowned climate scientist, gave a final talk a week before his death, urging scientists to consider deploying a last-ditch solar shield."
,,,
Theweek.in,2019-03-03T10:33:00Z,Scientists give 'night vision' to mice with nanoparticles injections - THE WEEK,The research could lead to advancements in human infrared vision technologies
,,,
Futurism.com,2019-03-03T08:55:02Z,"Elon Musk Wants to Build a ""Permanently Occupied Human Base"" on the Moon - Futurism","""Maybe there's something beyond the space station."""
,,,
Wesh.com,2019-03-03T04:24:00Z,Boeing engineers talk Starliner as test launch nears - WESH 2 Orlando,"As excitement builds over human spaceflight's return to the United States and Florida specifically, and after SpaceX's test launch from Cape Canaveral early Saturday, Boeing engineers are gearing up for a test launch of their own capsule, the Starliner."
,,,
Latimes.com,2019-03-03T01:35:00Z,"Methane in the atmosphere is surging, and thatâ€™s got scientists worried - Los Angeles Times","The concentration of atmospheric methane has been rising, especially in the past 4 years. Scientists don't know why, but it's they say it's a problem."
,,,
The Washington Post,2019-03-02T22:10:53Z,Skywatch: Spring forward in March with a time change and the brightness of Venus - Washington Post,The vernal equinox marks the season: Watch for a full moon and four planets.
,,,
Techspot.com,2019-03-02T18:27:00Z,Canada becomes NASA's first international partner for lunar space station - TechSpot,"At a press conference at the Canadian Space Agencyâ€™s headquarters in Montreal this week, Prime Minister Justin Trudeau confirmed that Canada will contribute US$1.5 billion to NASAâ€™s Lunar Space Station, known as Gateway."
,,,
Digitaltrends.com,2019-03-02T17:58:24Z,It can be either death or glory when two galaxies collide - Digital Trends,"Images collected from NASA's Spitzer Space Telescope are shedding light on the conditions that arise when two galaxies collide. Sometimes collisions result in one or both of the galaxies being destroyed, while other collisions result in a peaceful merging of â€_"
,,,
Dailygalaxy.com,2019-03-02T16:34:48Z,â€œThe Invisible Galaxyâ€ù â€“100 Million Black Holes Lurking in the Milky Way (Weekend Feature) - The Daily Galaxy --Great Discoveries Channel,"Astrophysicists have discovered a dozen black holes gathered around Sagittarius A* (Sgr A*), the supermassive black hole in the center of the Milky Way Galaxy, supporting a decades-old prediction, opening up new opportunities to better understand the universeâ€_"
,,,
Oilprice.com,2019-03-02T16:00:00Z,Miners Eye The Moon For Trillion Dollar Payoff | OilPrice.com - OilPrice.com,"Thereâ€™s trillions of dollars waiting on the moon, and now European scientists are suggesting the mining race could begin as soon as 2025"
,,,
CNN,2019-03-02T14:48:00Z,"Rovers search for alien life, a sad fossil tale and FarFarOut: This week in space and science - CNN","The most distant known object in our solar system was found, Jupiter showed off its artistic side, and a sad accident for a 27,000-year-old giant ground sloth turned into a win for science."
,,,
Business Insider,2019-03-02T14:19:39Z,Divers found fossils of an ancient giant sloth hidden in a sinkhole. The creature was 20 feet long. - Business Insider,"In a sinkhole, scientists uncovered the remains of a giant sloth. The elephant-sized animal appears to have been able to adapt to changing climates."
,,,
Independent,2019-03-02T13:51:00Z,Ancient planet-wide water system discovered on Mars hints at past alien life - The Independent,'Findings like this are hugely important; they help us to identify the regions of Mars that are the most promising for finding signs of past life'
,,,
Livescience.com,2019-03-02T12:49:00Z,Can Any Animal Survive Without Sleep? - Live Science,Scientists have yet to find a truly sleepless creature. But is sleep really necessary for survival?
,,,
CBS News,2019-03-02T12:37:00Z,SpaceX launch today: SpaceX launches Crew Dragon test flight to space station - CBS News,SpaceX launches unpiloted crew ship on historic test flight
,,,
Space.com,2019-03-02T08:22:00Z,SpaceX Dragon Crew Demo-1 Flight to Space Station: Full Coverage - Space.com,
,,,
The Next Web,2019-03-02T08:00:15Z,Humans have completely destabilized land animal diversity - The Next Web,Species living on land make up 85 percent to 95Â percent of all biodiversity on Earth today. This is especially impressive when we consider that the continents cover only 30Â percent ...
,,,
Spaceflightnow.com,2019-03-02T08:00:00Z,Military satellite joined with Delta 4 rocket at Cape Canaveral - Spaceflight Now,
,,,
Express.co.uk,2019-03-02T03:43:00Z,SpaceX secret mission REVEALED: Israelâ€™s 1st spaceship to the moon has a SURPRISING cargo - Express.co.uk,ISRAELâ€™s first spaceship to the moon was revealed to have a small metal disk on board which contains the building blocks of civilisation.
,,,
Associated Press,2019-03-02T00:56:15Z,"Mars lander starts digging on red planet, hits snags - The Associated Press","NASA's newest Mars lander has started digging into the red planet, but hit a few snags, scientists said Friday. The German drilling instrument on the InSight lander struck what appeared to..."
,,,
Thetimes.co.uk,2019-03-02T00:01:00Z,Tomato tests put to bed debate over whether marigolds prevent whitefly - The Times,"It is advice that has appeared on Gardenersâ€™ Question Time, Gardenersâ€™ World and even in the gardening pages of The Times. If you want to keep your tomatoes free of whitefly, so the lore goes..."
,,,
Sciencealert.com,2019-03-01T23:23:04Z,We Have Been Wrong About a Key Feature of Neanderthals' Appearance - ScienceAlert,"Neanderthals have a reputation they do not deserve. Hunched over and hairy, these ancient hominins are often depicted as primitive and uncultured, resembling apes more than us."
,,,
Popsugar.com,2019-03-01T22:40:04Z,"All the Houseplants That Are Good For You, Your Home, and Most Importantly, Your Pets! - POPSUGAR","If you have a furry friend lounging around your house, chances are you don't want them to get sick due to the simple pleasure of owning a houseplant they can"
,,,
Gizmodo.com,2019-03-01T20:35:00Z,"Check Out This Incredible X-Ray 'Superbubble' That's Nearly 5,000 Light-Years Wide - Gizmodo","This incredible image shows a pair of â€œnuclear superbubbles,â€ù one over 4,900 light-years across and the other over 3,500 light-years. Theyâ€™re emanating from the center of the galaxy NGC 3079,  likely the result of a central black hole consuming matter and speâ€_"
,,,
Npr.org,2019-03-01T19:23:00Z,A Positive Mindset Can Help Patients Handle Side Effects Of Treatments : Shots - Health News - NPR,"Researchers are learning that attitude can have measurable effects on health. For a food allergy therapy, thinking of stressful side effects as positive signals helped patients complete the treatment."
,,,
Phys.org,2019-03-01T19:00:10Z,Spider silk could be used as robotic muscle - Phys.org,"Spider silk, already known as one of the strongest materials for its weight, turns out to have another unusual property that might lead to new kinds of artificial muscles or robotic actuators, researchers have found."
,,,
Business Insider,2019-03-01T17:11:00Z,Elon Musk sent a $100K Tesla Roadster to space a year ago. It has now traveled farther than any other car in history. - Business Insider,"In 2018, Elon Musk sent his $100,000 Tesla Roadster into space. The convertible will continue to orbit the Sun for the next few million years."
,,,
Spaceflightinsider.com,2019-03-01T11:05:42Z,Papers present evidence for super Earth in the outer solar system - SpaceFlight Insider,"Two new academic papers present new evidence that a large, as yet undiscovered planet is lurking in the outer solar system."
,,,
Cgtn.com,2019-03-01T06:03:04Z,China's Chang'e-4 moon lander awakens for third sunrise on Moon - CGTN,"Chang'e-4, China's latest moon lander, awoke from a three-week hibernation at 7:52 BJT on Friday. The lander is now back to normal conditions and will continue its scientific exploration activities, according to a CCTV report."
,,,
Space.com,2017-06-06T20:02:04Z,This Week's Top Space Stories! - Space.com,
,,,
,,,
Space.com,2019-03-03T17:06:00Z,"'Mole' on InSight Mars Lander Starts Burrowing, But the Going Is Rough - Space.com",
,,,
Scitechdaily.com,2019-03-03T14:43:20Z,Astronomers Detect Hidden Black Hole Lurking at Galactic Center - SciTechDaily,Astronomers have detected a stealthy black hole from its effects on an interstellar gas cloud. This is one of over 100 million quiet black holes expected to be lurking in our Galaxy.
,,,
Npr.org,2019-03-03T12:01:00Z,Photographer Mikael Owunna's 'Infinite Essence' Transforms People Into Cosmos : The Picture Show - NPR,"Frustrated by media depictions of the suffering of black people, photographer Mikael Owunna uses fluorescent paint and UV light to portray his subjects adorned in stars, as ""infinite as the universe."""
,,,
NBC News,2019-03-03T11:04:00Z,Battered Soviet spacecraft will plummet to Earth decades after failed mission - NBC News,"Launched in 1972, the Kosmos 482 space probe was meant to go to Venus but got stuck in orbit around Earth."
,,,
Lex18.com,2019-03-03T10:56:23Z,SpaceX's New Crew Capsule Acxes Space Station Docking - LEX18 Lexington KY News,"CAPE CANAVERAL, Fla. (AP) â€” SpaceX's new crew capsule has arrived at the International Space Station, acing its second milestone in just over a day."
,,,
NBC News,2019-03-03T10:34:00Z,The 'grandfather' of climate science leaves a final warning for Earth - NBC News,"Wallace Broecker, a renowned climate scientist, gave a final talk a week before his death, urging scientists to consider deploying a last-ditch solar shield."
,,,
Theweek.in,2019-03-03T10:33:00Z,Scientists give 'night vision' to mice with nanoparticles injections - THE WEEK,The research could lead to advancements in human infrared vision technologies
,,,
Futurism.com,2019-03-03T08:55:02Z,"Elon Musk Wants to Build a ""Permanently Occupied Human Base"" on the Moon - Futurism","""Maybe there's something beyond the space station."""
,,,
Wesh.com,2019-03-03T04:24:00Z,Boeing engineers talk Starliner as test launch nears - WESH 2 Orlando,"As excitement builds over human spaceflight's return to the United States and Florida specifically, and after SpaceX's test launch from Cape Canaveral early Saturday, Boeing engineers are gearing up for a test launch of their own capsule, the Starliner."
,,,
Latimes.com,2019-03-03T01:35:00Z,"Methane in the atmosphere is surging, and thatâ€™s got scientists worried - Los Angeles Times","The concentration of atmospheric methane has been rising, especially in the past 4 years. Scientists don't know why, but it's they say it's a problem."
,,,
The Washington Post,2019-03-02T22:10:53Z,Skywatch: Spring forward in March with a time change and the brightness of Venus - Washington Post,The vernal equinox marks the season: Watch for a full moon and four planets.
,,,
Techspot.com,2019-03-02T18:27:00Z,Canada becomes NASA's first international partner for lunar space station - TechSpot,"At a press conference at the Canadian Space Agencyâ€™s headquarters in Montreal this week, Prime Minister Justin Trudeau confirmed that Canada will contribute US$1.5 billion to NASAâ€™s Lunar Space Station, known as Gateway."
,,,
Digitaltrends.com,2019-03-02T17:58:24Z,It can be either death or glory when two galaxies collide - Digital Trends,"Images collected from NASA's Spitzer Space Telescope are shedding light on the conditions that arise when two galaxies collide. Sometimes collisions result in one or both of the galaxies being destroyed, while other collisions result in a peaceful merging of â€_"
,,,
Dailygalaxy.com,2019-03-02T16:34:48Z,â€œThe Invisible Galaxyâ€ù â€“100 Million Black Holes Lurking in the Milky Way (Weekend Feature) - The Daily Galaxy --Great Discoveries Channel,"Astrophysicists have discovered a dozen black holes gathered around Sagittarius A* (Sgr A*), the supermassive black hole in the center of the Milky Way Galaxy, supporting a decades-old prediction, opening up new opportunities to better understand the universeâ€_"
,,,
Oilprice.com,2019-03-02T16:00:00Z,Miners Eye The Moon For Trillion Dollar Payoff | OilPrice.com - OilPrice.com,"Thereâ€™s trillions of dollars waiting on the moon, and now European scientists are suggesting the mining race could begin as soon as 2025"
,,,
CNN,2019-03-02T14:48:00Z,"Rovers search for alien life, a sad fossil tale and FarFarOut: This week in space and science - CNN","The most distant known object in our solar system was found, Jupiter showed off its artistic side, and a sad accident for a 27,000-year-old giant ground sloth turned into a win for science."
,,,
Business Insider,2019-03-02T14:19:39Z,Divers found fossils of an ancient giant sloth hidden in a sinkhole. The creature was 20 feet long. - Business Insider,"In a sinkhole, scientists uncovered the remains of a giant sloth. The elephant-sized animal appears to have been able to adapt to changing climates."
,,,
Independent,2019-03-02T13:51:00Z,Ancient planet-wide water system discovered on Mars hints at past alien life - The Independent,'Findings like this are hugely important; they help us to identify the regions of Mars that are the most promising for finding signs of past life'
,,,
Livescience.com,2019-03-02T12:49:00Z,Can Any Animal Survive Without Sleep? - Live Science,Scientists have yet to find a truly sleepless creature. But is sleep really necessary for survival?
,,,
CBS News,2019-03-02T12:37:00Z,SpaceX launch today: SpaceX launches Crew Dragon test flight to space station - CBS News,SpaceX launches unpiloted crew ship on historic test flight
,,,
Space.com,2019-03-02T08:22:00Z,SpaceX Dragon Crew Demo-1 Flight to Space Station: Full Coverage - Space.com,
,,,
The Next Web,2019-03-02T08:00:15Z,Humans have completely destabilized land animal diversity - The Next Web,Species living on land make up 85 percent to 95Â percent of all biodiversity on Earth today. This is especially impressive when we consider that the continents cover only 30Â percent ...
,,,
Spaceflightnow.com,2019-03-02T08:00:00Z,Military satellite joined with Delta 4 rocket at Cape Canaveral - Spaceflight Now,
,,,
Express.co.uk,2019-03-02T03:43:00Z,SpaceX secret mission REVEALED: Israelâ€™s 1st spaceship to the moon has a SURPRISING cargo - Express.co.uk,ISRAELâ€™s first spaceship to the moon was revealed to have a small metal disk on board which contains the building blocks of civilisation.
,,,
Associated Press,2019-03-02T00:56:15Z,"Mars lander starts digging on red planet, hits snags - The Associated Press","NASA's newest Mars lander has started digging into the red planet, but hit a few snags, scientists said Friday. The German drilling instrument on the InSight lander struck what appeared to..."
,,,
Thetimes.co.uk,2019-03-02T00:01:00Z,Tomato tests put to bed debate over whether marigolds prevent whitefly - The Times,"It is advice that has appeared on Gardenersâ€™ Question Time, Gardenersâ€™ World and even in the gardening pages of The Times. If you want to keep your tomatoes free of whitefly, so the lore goes..."
,,,
Sciencealert.com,2019-03-01T23:23:04Z,We Have Been Wrong About a Key Feature of Neanderthals' Appearance - ScienceAlert,"Neanderthals have a reputation they do not deserve. Hunched over and hairy, these ancient hominins are often depicted as primitive and uncultured, resembling apes more than us."
,,,
Popsugar.com,2019-03-01T22:40:04Z,"All the Houseplants That Are Good For You, Your Home, and Most Importantly, Your Pets! - POPSUGAR","If you have a furry friend lounging around your house, chances are you don't want them to get sick due to the simple pleasure of owning a houseplant they can"
,,,
Gizmodo.com,2019-03-01T20:35:00Z,"Check Out This Incredible X-Ray 'Superbubble' That's Nearly 5,000 Light-Years Wide - Gizmodo","This incredible image shows a pair of â€œnuclear superbubbles,â€ù one over 4,900 light-years across and the other over 3,500 light-years. Theyâ€™re emanating from the center of the galaxy NGC 3079,  likely the result of a central black hole consuming matter and speâ€_"
,,,
Npr.org,2019-03-01T19:23:00Z,A Positive Mindset Can Help Patients Handle Side Effects Of Treatments : Shots - Health News - NPR,"Researchers are learning that attitude can have measurable effects on health. For a food allergy therapy, thinking of stressful side effects as positive signals helped patients complete the treatment."
,,,
Phys.org,2019-03-01T19:00:10Z,Spider silk could be used as robotic muscle - Phys.org,"Spider silk, already known as one of the strongest materials for its weight, turns out to have another unusual property that might lead to new kinds of artificial muscles or robotic actuators, researchers have found."
,,,
Business Insider,2019-03-01T17:11:00Z,Elon Musk sent a $100K Tesla Roadster to space a year ago. It has now traveled farther than any other car in history. - Business Insider,"In 2018, Elon Musk sent his $100,000 Tesla Roadster into space. The convertible will continue to orbit the Sun for the next few million years."
,,,
Spaceflightinsider.com,2019-03-01T11:05:42Z,Papers present evidence for super Earth in the outer solar system - SpaceFlight Insider,"Two new academic papers present new evidence that a large, as yet undiscovered planet is lurking in the outer solar system."
,,,
Cgtn.com,2019-03-01T06:03:04Z,China's Chang'e-4 moon lander awakens for third sunrise on Moon - CGTN,"Chang'e-4, China's latest moon lander, awoke from a three-week hibernation at 7:52 BJT on Friday. The lander is now back to normal conditions and will continue its scientific exploration activities, according to a CCTV report."
,,,
Space.com,2017-06-06T20:02:04Z,This Week's Top Space Stories! - Space.com,
,,,
,,,
,,,
Space.com,2019-03-03T17:06:00Z,"'Mole' on InSight Mars Lander Starts Burrowing, But the Going Is Rough - Space.com",
,,,
,,,
,,,
Scitechdaily.com,2019-03-03T14:43:20Z,Astronomers Detect Hidden Black Hole Lurking at Galactic Center - SciTechDaily,Astronomers have detected a stealthy black hole from its effects on an interstellar gas cloud. This is one of over 100 million quiet black holes expected to be lurking in our Galaxy.
,,,
,,,
,,,
Npr.org,2019-03-03T12:01:00Z,Photographer Mikael Owunna's 'Infinite Essence' Transforms People Into Cosmos : The Picture Show - NPR,"Frustrated by media depictions of the suffering of black people, photographer Mikael Owunna uses fluorescent paint and UV light to portray his subjects adorned in stars, as ""infinite as the universe."""
,,,
,,,
,,,
NBC News,2019-03-03T11:04:00Z,Battered Soviet spacecraft will plummet to Earth decades after failed mission - NBC News,"Launched in 1972, the Kosmos 482 space probe was meant to go to Venus but got stuck in orbit around Earth."
,,,
,,,
,,,
