source,date,title,description
Wbur.org,2019-02-27T16:37:15Z,'Does Your Knee Make More Of A Click Or A Clack?' â€” Teaching 'Car Talk' To New Docs - WBUR,"It's not easy for medical students to learn to diagnose an illness from a patient's often jumbled account of symptoms. In some med schools, teachers have discovered the perfect teaching aid: <em>Car Talk.</em>"
Nj.com,2019-02-27T16:23:00Z,"4 kids were dead before doctor realized there was a crisis, scathing report says - NJ.com",Eleven children died at the Wanaque Nursing and Rehabilitation Center in Haskell.
Newser.com,2019-02-27T15:39:00Z,Radioactive Body Contaminates Arizona Crematorium - Newser,Cancer patient's body contaminated crematorium
Medical News Today,2019-02-27T15:01:07Z,New treatment under trial could restore brain cells in Parkinson's - Medical News Today,"A series of clinical trials have concluded that a new therapy, alongside a novel method of delivery, could be effective in treating Parkinson's disease."
Wcax.com,2019-02-27T14:23:09Z,Vt. health commissioner sends letter to Congress on measles outbreaks - WCAX,Vermont's health commissioner is calling for a concerted effort to get rid of measles and he's blaming the current outbreaks on misinformation on the internet encouraging people not to get vaccinated.
Marketwatch.com,2019-02-27T13:49:00Z,Do this 15 minutes a day to lose weight - MarketWatch,Dieters who added this daily habit lost 10% of their body weight in a new study.
Wsls.com,2019-02-27T13:34:43Z,High blood pressure medication under recall - WSLS 10,Macleods Pharmaceuticals Limited is voluntarily recallingÂ one lot of Losartan Potassium/Hydrochlorothiazide combination tablets.
CNN,2019-02-27T12:54:00Z,Anti-vaccination conspiracy theories thrive on Amazon - CNN,"Amid a growing measles outbreak in the United States, the role of powerful tech companies like YouTube and Facebook in spreading vaccine misinformation is under heavy scrutiny."
Weather.com,2019-02-27T11:48:45Z,Flu Update: CDC Warns Cases of More Severe Strain of Influenza On the Rise - The Weather Channel,"A new, more severe strain of the flu is on the rise."
Abcactionnews.com,2019-02-27T09:57:00Z,Blood pressure medication recalled due to small amounts of cancer-causing substance - ABC Action News,Macleods Pharmaceuticals Limited is recalling a lot of Losartan Potassium/Hydrochlorothiazide combination tablets because they may contain a cancer-causing substance.
Fox News,2019-02-27T04:36:44Z,Herbalist sentenced in death of 13-year-old diabetic patient - Fox News,A Los Angeles-area â€œherbalistâ€ù was convicted in a child abuse case Tuesday after a jury found him responsible for the death of a 13-year-old diabetic boy.
Idahonews.com,2019-02-27T00:16:38Z,Washington says elk hoof disease found in Blue Mountains - Idaho News,"SPOKANE, Wash. (AP) &mdash; The state of Washington says elk hoof disease has been found in animals in the Blue Mountains. The Washington Department of Fish and Wildlife says a hunter in mid-January shot a cow elk in the Pikes Peak area in Walla Walla County â€_"
Wjactv.com,2019-02-26T18:10:44Z,"Deer removals planned in Clearfield, Jefferson counties to combat disease - WJAC Johnstown","Pennsylvania Game Commission officials say they&rsquo;re planning targeted deer removals after several isolated cases of Chronic Wasting Disease were found in parts of Clearfield, Jefferson and Franklin counties. Game Commission officials say the goal of the â€_"
,,,
Ksl.com,2019-03-05T04:05:08Z,Utah researchers identify potential treatment for pancreatic cancer - KSL.com,Researchers at the Huntsman Cancer Institute in Utah have identified a possible treatment for pancreatic cancer that could prolong life and provide a better quality of life in the end stages of the often fatal disease.
CBS News,2019-03-05T03:31:00Z,2nd man apparently free of AIDS virus following stem cell transplant - CBS News,The procedure has been called dangerous and has failed in other patients; the patient from London hasn't been identified
Bbc.com,2019-03-05T01:01:37Z,Brain clue to 'broken heart' syndrome - BBC News,"Your heart can be damaged after a sad event and it may be your brain's doing, experts believe."
6abc.com,2019-03-05T00:42:48Z,More students test positive for mumps at Temple University - WPVI-TV,More students have tested positive for mumps on the campus of Temple University.
Abc13.com,2019-03-05T00:00:00Z,Galveston Co. reports 1st flu-related death of 2019 season - KTRK-TV,"The death last month, which is the county's first this season, focused on a patient who was being treated at a hospital for an existing condition since last October."
Cbslocal.com,2019-03-04T23:52:00Z,â€˜Itâ€™s A Major Health Issueâ€™: Bed Bug Epidemic More Prevalent In Philadelphia Than Most Realize - CBS Philly,Bed bugs are more prevalent than many people realize and new research highlights why itâ€™s important to eliminate infestations.
Popsugar.com,2019-03-04T23:48:03Z,"This Crossover Diet Is the Healthy, Low-Carb Plan You've Been Looking For - POPSUGAR","The keys to success: vegetables, lean proteins, and heart-healthy fats."
Abc15.com,2019-03-04T23:31:00Z,Chandler News Case of mumps confirmed at Hamilton High School abc15.com staff 4:31 PM - ABC15 Arizona,"A case of mumps has been confirmed at Hamilton High School, the Maricopa County Department of Public Health said Monday."
CNN,2019-03-04T23:30:00Z,"Dogs' raw meat diet could be dangerous to them and owners, study says - CNN",Feeding your dog a raw meat-based diet is seen by some owners as a healthier and more natural alternative to commercially available pet food.
Wisn.com,2019-03-04T23:24:21Z,"Brookfield man exposed to measles accused of violating quarantine, going to gym - WISN Milwaukee",A Brookfield couple is in trouble after the man hid in his wife's car and went to the gym after being quarantined at his home.
Abc7.com,2019-03-04T22:45:29Z,"Stroke: How to spot the warning signs, symptoms - KABC-TV",Knowing how to spot the warning signs and symptoms of a stroke can make the difference between life and death.
Fox News,2019-03-04T22:39:04Z,"Philippine measles epidemic infects 14,938 and kills 238, officials say - Fox News","A deadly measles epidemic has infected almost 15,000 people in the Philippines, according to officials."
Bgr.com,2019-03-04T22:38:00Z,"Scientists trained an AI to identify lung cancer, and now itâ€™s as smart as a pathologist - BGR","As AI continues to permeate just about every aspect of our lives, weâ€™re now beginning to see some serious advances in the ability of computer systems to diagnose various diseases. One of the â€_"
Daily Mail,2019-03-04T22:15:00Z,Son of anti-vaxxer mom who got all his shots at 18 will testify before Congress - Daily Mail,"Ethan Lindenberger, 18, of Norwalk, Ohio, will be testifying before the US Senate Committee on Health, Education Labor, and Pensions on Tuesday about outbreaks of preventable diseases."
National Geographic,2019-03-04T22:11:03Z,The human memoryâ€”facts and information - National Geographic,"Human memory happens in many parts of the brain at once, and some types of memories stick around longer than others."
Kwwl.com,2019-03-04T22:07:44Z,Experts supporting use of automatic monitors to measure blood pressure - kwwl.com,"Experts are supporting the use of automatic monitors to measure blood pressure, which uses a sensor inside the cuff and work with a press of a button. Experts are supporting the use of automatic monitors to measure blood pressure, which uses a sensor inside tâ€_"
Cosmosmagazine.com,2019-03-04T22:01:00Z,One more time with feeling: no link found between measles vax - Cosmos,"A study of 650,000 children finds immunisation has no influence on the condition. Andrew Masterson reports."
Bgr.com,2019-03-04T21:52:00Z,Yet another round of blood pressure meds hit with recall over cancer risk - BGR,Yet another blood pressure medication manufacturer is announcing a massive recall of its products due to potentially cancer-causing impurities. This time around itâ€™s Torrent Pharmaceuticals Lâ€_
Wttw.com,2019-03-04T21:49:49Z,FDA to Approve Ketamine Nasal Spray as New Depression Treatment - WTTW News,"For the first time in 30 years, the Food and Drug Administration is on track to approve a new treatment for depression."
NBC News,2019-03-04T21:48:52Z,"Stroke recovery: Obesity may improve odds of survival, study finds - NBCNews.com","What causes stroke? Although obesity is a risk factor for heart disease and stroke, being obese may protect against stroke death, a new study finds."
Wcax.com,2019-03-04T21:47:06Z,Vermont child dies from the flu - WCAX,A Vermont child has died from the flu. What the Health Department says parents need to know.
Wnep.com,2019-03-04T21:34:00Z,Researchers Using Geisinger MyCode Database to Study Sudden Cardiac Death - WNEP Scranton/Wilkes-Barre,"MAHONING TOWNSHIP, Pa. -- When it comes to genetic research, Geisinger's MyCode initiative has one of the largest databases in the world.That is one of the reasons Geisinger was awarded millions to research sudden cardiac death.People come to Geisinger â€_"
Npr.org,2019-03-04T20:38:00Z,The 'Orchid And The Dandelion' Highlights Science Of Sensitive Kids : Shots - Health News - NPR,"Some kids seem resilient from the start, readily able, like dandelions, to cope with stress and adversity. But pediatrician Thomas Boyle says biologically reactive kids need more support to thrive."
Themighty.com,2019-03-04T20:34:58Z,NJ Nursing Home Fined $600000 After 11 Disabled Children Died - The Mighty,"â€œWe will continue to demand accountability from facilities that fail to meet the fundamental health and safety needs of the patients and residents they serve."""
Marketwatch.com,2019-03-04T20:20:00Z,People in states where marijuana is legal are eating more cookies and ice cream - MarketWatch,Researchers look into the price of cannabis-induced cravings.
Ksl.com,2019-03-04T19:56:13Z,"Not even a social media star can make kids eat their veggies, study says - KSL.com","Social media influencers -- bloggers, streamers and posters with millions of followers online -- can inspire children to eat junk food, but when it comes to healthy food, their spell over youth no longer works, according to a new study."
Mprnews.org,2019-03-04T19:53:51Z,The unintended benefits of vaccines - MPR News,"For decades, scientists have observed an extraordinarily positive side effect among children who received the measles vaccine. Researchers are now finding that other vaccines confer added protections."
CNN,2019-03-04T19:45:00Z,"Ebola treatment center in Congo reopens after attack, but without Doctors Without Borders - CNN",Two attacks on Ebola treatment centers at the epicenter of the outbreak in the Democratic Republic of Congo have forced Doctors Without Borders to put some of its humanitarian efforts on hold.
Ktla.com,2019-03-04T19:38:00Z,Teen Who Defied His Mom and Got Vaccinated to Testify to Congress About Need For Vaccines - KTLA Los Angeles,"Ethan Lindenberger will testify Tuesday in front of aÂ Senate committeeÂ on preventable disease outbreaks and the misinformation that causes them.But it was just a couple months ago that he hadn't had a single vaccination. His mother wouldn't allow it.""I â€_"
The Washington Post,2019-03-04T19:02:49Z,Snacking can be good for you if you make healthy choices - Washington Post,Here are ways to boost your calorie and protein intake with these little morsels.
Independent,2019-03-04T18:15:00Z,"Modified bacteria could protect crops and replace man-made pesticides, scientists say - The Independent","Beneficial bacteria that co-evolved with plants, have key role to play in sustainable future, researchers say"
Daily Mail,2019-03-04T17:57:00Z,A single yeshiva has been linked to 21 measles cases in Brooklyn as NYC outbreak continues - Daily Mail,"Yeshiva Kehilath Yakov, in Williamsburg, Brooklyn, has been linked to 21 of the 31 new measles cases identified in New York City after it allowed students who were unvaccinated to attend school."
Aol.com,2019-03-04T17:52:53Z,12 medications you should never mix with alcohol - AOL,A hot toddy might sound good when you have a coldâ€”but resist the urge: The mixture of booze and common prescription medications can be fatal.
The New York Times,2019-03-04T17:38:12Z,"Diagnoses by Horn, Payment in Goats: An African Healer at Work - The New York Times","On a continent wracked with epidemics, millions turn to traditional healers. In rural Uganda, not far from the Ebola zone, an herbalist describes his practice."
Fox News,2019-03-04T17:34:35Z,"Snoring, sleep apnea linked to Alzheimer's disease, study claims - Fox News",Maybe itâ€™s time to cut your buzzsaw spouse a break.
Komonews.com,2019-03-04T17:25:25Z,"Child's dentist makes ""life saving"" find during routine cleaning - KOMO News","EVERETT, Wash. -- Five-year-old Hunter Jones is getting ready for a dentist appointment. First, she needs to put the final touches on a card, with a heartfelt message for her dentist. ""I writed 'I love you,' "" Hunter said. Even Hunter's parents are feeling anâ€_"
Abc15.com,2019-03-04T17:21:00Z,Lifestyle Why 'mushroom coffee' is the latest health craze rising in popularity Tory Dunnan 10:21 - ABC15 Arizona,"""Mushroom coffee"" is gaining popularity for its health benefits. Some physicians claim the exotic cup of joe can help you with various ailments."
Sciencemag.org,2019-03-04T17:10:22Z,'Antivaxxers' attack US science panel - Science Magazine,Meetings of a Centers for Disease Control and Prevention vaccine committee have become the latest front in a national battle over immunization
Medical News Today,2019-03-04T17:01:21Z,How do oral bacteria make colorectal cancer more aggressive? - Medical News Today,The common oral bacterium F. nucleatum hastens the aggressiveness of colorectal cancer by promoting the growth of cells that are already cancerous.
Aol.co.uk,2019-03-04T16:50:00Z,Your genes may determine whether or not you have a happy marriage - AOL UK,"Your relationship success (or lack of it) could all be down to your genes, according to new research. Scientists have discovered a ""happy marriage"" gene that's linked to"
Ajc.com,2019-03-04T16:07:30Z,UPDATE: Case of tuberculosis confirmed at Gwinnett high school - Atlanta Journal Constitution,A case of tuberculosis has been confirmed at a Gwinnett County high school.
Fox News,2019-03-04T16:03:45Z,"Boy, 3, allegedly suffered near-fatal reaction after eating mom's hidden chocolate - Fox News",A 3-year-old boy who allegedly suffered a near-fatal allergic reaction after digging into his momâ€™s secret chocolate stash is on the mend.
Medical News Today,2019-03-04T16:03:24Z,Psychedelics: Risks and benefits of microdosing revealed - Medical News Today,New research in rodents uncovers mental health benefits of microdosing but also identifies potential effects on neuronal growth and metabolism.
Phys.org,2019-03-04T16:00:48Z,Superhydrides approach room temperature superconductivity at high pressure - Phys.org,"Theory suggests that metallic hydrogen should be a superconductor at room temperature; however, this material has yet to be produced in the lab. Metal superhydrides are packed with hydrogen atoms in a configuration similar to the structure of metallic hydrogeâ€_"
Fox8.com,2019-03-04T15:56:00Z,Reports of â€˜Mexican Oxyâ€™ surface in Lake County - WJW FOX 8 News Cleveland,"LAKE COUNTY, Ohio - Blue fentanyl-laced pills mimicking prescription oxycodone are being smuggled into the United States from Mexico, according to the United States Drug Enforcement Agency.The Lake County Crime Laboratory recently processed more than 250 oâ€_"
Hayspost.com,2019-03-04T13:58:00Z,Exploring Outdoors Kansas: Bill could change Kan. deer hunting - Hays Post,
News5cleveland.com,2019-03-04T13:04:00Z,Local vet warns about pets and essential oil diffusers - News 5 Cleveland,Warning from local vet about pets and essential oil diffusers
Denverpost.com,2019-03-04T13:00:00Z,Colorado could be next state to consider making it harder for parents to opt kids out of vaccines - The Denver Post,"Colorado may become the next state to consider legislation designed to make it harder for parents to opt their kids out of getting vaccinated, but the bill being drafted by a Democratic representatâ€_"
Yahoo.com,2019-03-04T12:30:00Z,Why women 30 and older need to ask for this at their next Pap test - Yahoo Lifestyle,"During a Pap test, itâ€™s easy to assume that your doctor is doing everything possible to screen you for cancers and precancerous changes in your cervix, including testing you forÂ HPV. Unfortunately, thatâ€™s not always the case."
Thetimes.co.uk,2019-03-04T12:00:00Z,Dog sperm counts brought to heel by same chemicals harming men - The Times,"Dogs, as everyone knows, grow to look like their owners. Over years of companionship they gain our habits, our hairstyles, our waistlines. Now scientists have shown the same also applies to..."
The New York Times,2019-03-04T10:00:02Z,The Opioid Dilemma: Saving Lives in the Long Run Can Take Lives in the Short Run - The New York Times,"Limiting prescriptions seems logical, but a simulation study shows it would actually increase deaths, not decrease them, in the initial years."
Khn.org,2019-03-04T10:00:00Z,Big Pharma Gave Money To Patient Advocacy Groups Opposing Medicare Changes - Kaiser Health News,A KHN database shows that $58 million flowed from drugmakers to patient groups running national ads.
Thebookseller.com,2019-03-04T09:56:15Z,University of California boycotts Elsevier - The Bookseller,"In a major stand-off, the University of California has decided not to renew its journal subscriptions with scholarly publisher Elsevier this year, following months of contracts negotiations."
Business Insider,2019-03-04T09:00:00Z,5 animals that have the most extreme sex in the animal kingdom - Business Insider,"From exploding honeybee testicles to barnacle penises ten times their body size, here are some of the most extreme sex lives in the animal kingdom."
Al Jazeera English,2019-03-04T07:22:00Z,Ebola defence: South Sudan steps up border checks - Aljazeera.com,Al Jazeera reports from South Sudan's first line of defence against the latest outbreak.
Valleynewslive.com,2019-03-04T06:58:42Z,Don't ignore heart attack symptoms while traveling - Valley News Live,It's important not to ignore heart attack symptoms while you are traveling.
Associated Press,2019-03-04T06:22:45Z,New techniques let scientists zero in on individual cells - The Associated Press,NEW YORK (AP) â€” Did you hear what happened when Bill Gates walked into a bar? Everybody there immediately became millionaires â€” on average. That joke about a very rich man is an old one...
Dailynorthwestern.com,2019-03-04T05:07:26Z,Lipman: Northwestern needs to do better to support people with eating disorders - The Daily Northwestern,"Content warning: This column includes detailed descriptions of eating disorders and mental health issues. I always suspected I had a problem with eating. However, I didnâ€™t understand the extent. My episodes with disordered behavior used to occur in waves, usuâ€_"
Ksl.com,2019-03-04T05:06:41Z,Newly discovered Alzheimer's genes further hope for future treatments - KSL.com,"An analysis of the genetic makeup of more than 94,000 people in the United States and Europe with clinically diagnosed Alzheimer's led to the discovery of four new genetic variants that increase risk for the neurodegenerative disease."
Fox2detroit.com,2019-03-04T03:53:00Z,"Jessica Starr's husband opens up about her suicide, eye surgery complications - Fox 2 Detroit","It's been more than two months since Jessica Starr ended her own life. For the family of Jessica, the grieving process is only just started."
Traveller.com.au,2019-03-04T01:20:17Z,Plane passenger charges obese man $212 for taking up part of his seat - Traveller,A US passenger has sparked debate over whether he was right to charge an obese passenger $212 for taking up part of his seat.
Sciencedaily.com,2019-03-03T17:47:09Z,Women call ambulance for husbands with heart attacks but not for themselves - Science Daily,"Women call an ambulance for husbands, fathers and brothers with heart attack symptoms but not for themselves."
Wcpo.com,2019-03-03T17:29:00Z,"National You can't 'recover' lost sleep on weekends, new study says Newsy 12:29 PM - WCPO",Think extra sleep on the weekends makes up for losing it during the week? Think again.
Kwtx.com,2019-03-03T17:26:15Z,Nearly 200 immigrants in Texas detention facilities have mumps - KWTX,The Texas Department of State Health Services says 178 detainees had confirmed cases of mumps as of Feb. 21. Texas detention centers account for 76 percent of mumps cases at such facilities nationwide.
Kimatv.com,2019-03-03T16:39:03Z,Measles count climbs to 70 - KIMA CBS 29,"VANCOUVER, Wash. &ndash; Health officials have confirmed another two cases of measles in Clark County on Saturday.  The count for the measles is now at 70 confirmed cases and there are currently no suspect cases. Clark County Public Health also identified Theâ€_"
Abc7ny.com,2019-03-03T13:37:59Z,NJ center where 11 children died of adenovirus hit with $600K fine - WABC-TV,A federal fine has been issued against a Wanaque rehab center where 11 children died in an outbreak of adenovirus.
The Washington Post,2019-03-03T13:00:11Z,Unwise and unnecessary: Opioids for wisdom teeth extractions - Washington Post,Dentists are overprescribing these painkillers. Recent studies show youths are at risk of addiction.
Buzz.ie,2019-03-03T12:52:00Z,Ireland warned about 'zombie deer' disease that has potential to spread to humans - Buzz.ie,Ireland as been warned that a deadly 'zombie deer' disease could enter the country after cases we...
Suntimes.com,2019-03-03T11:01:06Z,Dear Abby: Pet turtle does pose a threat to new baby â€” and itâ€™s not biting - Chicago Sun-Times,Someone with an undeveloped immune system â€”Â like an infant â€” risks infection from the bacteria carried by reptiles.
Daily Mail,2019-03-03T11:01:00Z,"More than 30,000 people call for anti-vaccination groups to be removed from Facebook - Daily Mail","More than 30,000 Australians have called for Facebook to follow the lead of other social media platforms and ban anti-vaccination groups."
,,,
Inforum.com,2019-03-03T18:00:00Z,"A teen got vaccinated against his parents' wishes - now, he'll testify before Congress - INFORUM",Ethan Lindenberger will appear before a Senate committee devoted to preventing disease outbreaks.
Npr.org,2019-03-03T16:55:00Z,Eating Disorders Like Bulimia And Binge-Eating Affect People Of All Races : Shots - Health News - NPR,"People with eating disorders are too often portrayed as white, skinny young women. One group is trying to spread the word that eating disorders affect people of every race, gender and body size."
Fox News,2019-03-03T16:31:58Z,'Keto Crotch' called out as stinky side effect of popular diet - Fox News,"Sure, eating sizzling steaks or cheese-drenched eggs with a side of tender-crisp bacon may sound tasty â€” but how does it smell?"
Fox News,2019-03-03T16:20:30Z,Passenger sparks debate online after charging obese passenger $150 to sit next to him on flight - Fox News,A man has split the internet over an admission that he charged an obese plane passenger $150 for a five-hour flight because he was allegedly â€œtaking up quite a bitâ€ù of space.
Menshealth.com,2019-03-03T14:00:00Z,"Pack on Muscle, Torch Calories, And Burn Fat By Using Sled Training In Your Workouts - menshealth.com","The sled just may be the best-kept secret for building muscle and burning fat, pain-free"
The Washington Post,2019-03-03T13:00:11Z,Unwise and unnecessary: Opioids for wisdom teeth extractions - Washington Post,Dentists are overprescribing these painkillers. Recent studies show youths are at risk of addiction.
Buzz.ie,2019-03-03T12:52:00Z,Ireland warned about 'zombie deer' disease that has potential to spread to humans - Buzz.ie,Ireland as been warned that a deadly 'zombie deer' disease could enter the country after cases we...
Popsugar.com,2019-03-03T12:45:03Z,We Asked an Expert If Intermittent Fasting Slows Down Your Metabolism â€” Here's What He Said - POPSUGAR,"People often generalize and oversimplify metabolism, but it's actually an extremely complex process. As a quick refresher, metabolism relates to how your body"
Wgntv.com,2019-03-03T12:40:00Z,Blood pressure medication recall expands again to include losartan - WGN TV Chicago,"A widespread recall of common blood pressure and heart failure medications has been expanded to include more drugs containing losartan. The recall is due to an ""impurity"" that is classified as a potential human carcinogen.The impurity, N-Nitroso-N-methyl-4â€_"
Fox News,2019-03-03T12:10:12Z,"App stalkers, robocall defenses and more: Tech Q&A - Fox News",Is it true that all GPS systems will stop working on April 6? This is big news no one is talking about!
Politico,2019-03-03T12:05:00Z,State lawmakers pushing for laxer vaccine rules despite measles outbreaks - POLITICO,"'We still get messages that say these diseases are good for you,' says one Oregon lawmaker who opposes efforts to let more parents opt out."
Madison.com,2019-03-03T12:05:00Z,Wisconsin has highest rate of deadly falls among older adults - Madison.com,Experts cite a few possibilities: icy winters; excessive drinking; the population is older and whiter than the U.S. average; and officials here might report falls better.
Marketwatch.com,2019-03-03T11:47:00Z,Yale researchers have pinpointed what happy couples have in common - MarketWatch,A study looked at Cupidâ€™s chemistry.
Express.co.uk,2019-03-03T11:40:00Z,High blood pressure symptoms: The one sign your headache could be linked to a high reading - Express,"HIGH blood pressure is a common condition which can lead to life-threatening health complications. Symptoms donâ€™t always show, but some experts believe a headache is a sign. How can you tell if your headache is linked to the condition?"
Express.co.uk,2019-03-03T11:17:00Z,Type 2 diabetes: One food to always eat with your meals to lower your blood sugar levels - Express,TYPE 2 diabetes is a common condition in the UK which can lead to a number of serious health problems if left untreated. Avoiding certain foods and eating more of others can help lower your blood sugar levels - one food recommended by experts you eat is garliâ€_
Medical News Today,2019-03-03T11:03:46Z,"The key to weight loss: 'Log often, lose more' - Medical News Today","Contrary to popular opinion, dietary self-monitoring, which is one of the most effective ways to lose weight, takes less than quarter of an hour each day."
Thisisinsider.com,2019-03-03T11:01:40Z,The psychological reasons why being single is good for your self-esteem and makes your future relationships stronger - INSIDER,"Being single allows you to learn what you really want and need from future relationships, and not settle for people who are wrong for you."
Suntimes.com,2019-03-03T11:01:06Z,Dear Abby: Pet turtle does pose a threat to new baby â€” and itâ€™s not biting - Chicago Sun-Times,Someone with an undeveloped immune system â€”Â like an infant â€” risks infection from the bacteria carried by reptiles.
Ndtv.com,2019-03-03T10:25:00Z,Indian-American Teen Awarded For Invention To Improve Brain Cancer Treat - NDTV News,"Kavya Kopparapu has been conferred with the 2019 National STEM (Science, Technology, Engineering and Math) Education Award for her ground-breaking invention designed to improve treatments for glioblastoma, the deadliest form of brain cancer."
Apnlive.com,2019-03-03T06:10:01Z,Don't ignore heart attack symptoms while travelling - APN Live,A study presented at Acute Cardiovascular Care 20191 a European Society of Cardiology (ESC) congress reiterated the importance of not ignoring heart attack symptoms while travelling and keeping emergency numbers at hand.
Newvision.co.ug,2019-03-03T05:59:00Z,Dr Congo Faces Fresh Ebola Risk After Attacks On Health Centres - New Vision,"Attacks have severely hampered efforts to fight Ebola in recent days, the Congolese health ministry said this week."
Cbslocal.com,2019-03-03T04:19:00Z,Feds Come Down Hard On New Jersey Nursing Home Where 11 Children Died - CBS Philly,"The federal government has imposed a large fine against a New Jersey nursing home, where more than 10 children died during a virus outbreak."
Guacamoley.com,2019-03-03T03:55:00Z,Texas Lawmaker Gets Dragged For Saying Antibiotics Can Treat The Measles So Vaccines Are Unnecessary - Guacamoley,Texas Republicab lawmaker Bill Zedler is under fire after downplaying the seriousness of measles outbreaks in the United States.
Gizmodo.com,2019-03-03T02:05:00Z,UK Health Service Chief Says 'Fake News' on Social Media Contributes to Increase in Measles Cases - Gizmodo,NHS England chief Simon Stevens is among the many officials publicly addressing the wave of social media campaigns spreading dangerous misinformation about vaccinations amid ongoing preventable outbreaks.
Kktv.com,2019-03-02T20:14:18Z,"New, more powerful strain of flu has just hit Colorado - KKTV 11 News","The CDC says the milder strain of influenza that had been nailing people from just after Thanksgiving through early February is now being replaced by a stronger, nastier strain."
Fox News,2019-03-02T17:32:39Z,New Texas bill would create easier path for vaccine exemptions in public schools - Fox News,Getting vaccine exemptions may now be easier for residents in Texas after a new bill will filled in the Texas House of Representatives.
Newschannel9.com,2019-03-02T17:07:40Z,Greater Chattanooga Rump Run for Colon Cancer Awareness happens March 9 - WTVC,"Gary Sanders said he was just 31 when he found out he had colon cancer. He said he didn't have a family history of it, and considered himself to be healthy and active. That's why he says it's so important to go to the doctor when you're not feeling well, and â€_"
Goodnewsnetwork.org,2019-03-02T16:41:00Z,Bedside Bioprinter May Soon Use Burn Patients' Cells to Print Out New Skin Directly on Wounds - Good News Network,This mobile bioprinter could soon be used to print out a patient's own skin tissue in order to heal wounds and burns.
Fortune,2019-03-02T16:00:43Z,Why Sex-Related Infections Are Spreading Again - Fortune,Sexually transmitted infections (STIs) are rebounding in developed countries after being firmly in retreat for decades.
Chicagotribune.com,2019-03-02T12:00:00Z,"Evanston addiction counselor creates smartphone app to thwart overdoses â€” 'a foolproof way to stay alive,' he says - Chicago Tribune","Lucien Izraylov, a former heroin user and addiction counselor, has created an smartphone app that will connect drug users with volunteers who will make sure they don't overdose. Other apps have taken similar approaches, but it's unclear if any have been effecâ€_"
Newsweek,2019-03-02T11:45:52Z,'Vaccine Hesitancy' Blamed For 'Alarming' Surge In Measles Cases - Newsweek,The US has seen several outbreaks of the disease.
CNN,2019-03-02T10:38:00Z,"Vaccination deniers gaining 'traction' on social media, health chief warns - CNN","Anti-vaccination ""fake news"" being spread on social media is fueling a rise in measles cases and a decline in vaccination uptake, the head of England's National Health Service (NHS) has warned."
ABC News,2019-03-02T10:09:00Z,Extra sleep on weekends may not reverse health effects of lost sleep during the week - ABC News,A new study found that losing sleep during the week affects people's metabolism even when the person tries to make up for it by sleeping extra on weekends.
The-star.co.ke,2019-03-02T08:23:18Z,"Medical marijuana is safe and effective for elderly people - study - The Star, Kenya","Medical marijuana eases pain, anxiety and sleep disorders in elderly people with neurological conditions, according to new research.After just four months it helped those caused by chronic disorders including Parkinson's disease, multiple sclerosis, motor neuâ€_"
Thedailybeast.com,2019-03-02T03:39:00Z,Anti-Vaxxers Are Cozying Up to the Far Right Online - The Daily Beast,"Theyâ€™re anti-science and conspiratorial. Together, theyâ€™re building a right-wing populist, measle-stricken future."
Wcvb.com,2019-03-02T02:34:00Z,"Castle Island favorite Sullivan's opens for business, hours before snowstorm - WCVB Boston","Call this poor timing, but we're still excited to see this Castle Island favorite back open for the season!"
Boston.com,2019-03-02T02:28:24Z,Boston health officials warn of possible measles exposure - Boston.com,
The Jerusalem Post,2019-03-02T01:33:17Z,"NYC issues Israel travel warning, urging Orthodox Jews to vaccinate - The Jerusalem Post","Measles is a highly contagious virus to anyone not vaccinated, and vaccines are the best way to prevent the disease."
Courier-journal.com,2019-03-02T00:51:00Z,Official warned high-ranking Kentucky officials of raging hep A outbreak. Nobody listened. - Courier Journal,Hepatitis official Kathy Sanders told the state it needed to be more aggressive in tackling the outbreak. She was ignored.
Triblive.com,2019-03-02T00:42:58Z,Debating how best to confront chronic wasting disease in Pennsylvania - Tarentum Valley News Dispatch,"It always has been a matter of when, not if, given the events of the last few years. Itâ€™s when. Chronic wasting disease, or CWD, is in Pennsylvaniaâ€™s elk range. To be clear, no one has detected yet the always fatal ailment that affects deer, elk, moose and otâ€_"
Sciencedaily.com,2019-03-02T00:32:26Z,How sensitivity to emotions changes across the lifespan: Researchers gain a deeper understanding into differences in emotion processing - Science Daily,Why do we become more positive as we grow older? Why are adolescents so sensitive to negative social cues?
Yahoo.com,2019-03-01T23:58:00Z,New cancer-causing toxin found in recalled blood pressure pills - Yahoo News,"U.S. health regulators said on Friday a third cancer-causing  toxin was found in some blood pressure pills recalled by India's Hetero Labs Ltd a day earlier, adding to a global recall of commonly used drugs to treat hypertension.  The U.S. Food and Drug Adminâ€_"
CBS News,2019-03-01T23:40:00Z,"Amid measles concerns, debate rages in Texas over vaccination requirements - CBS News","Texas has more than 56,000 children with non-medical exemptions"
Sciencedaily.com,2019-03-01T22:54:26Z,High-fat diet and age alter microflora and cause inflammation in heart failure: Experiments with mice show involvement of gut bacteria and spleen in this heart pathology - Science Daily,"Growing older and a high-fat diet enriched with omega 6 fatty acids are major contributors to health risks ranging from diabetes to heart failure. How these factors regulate the immune response is now described -- a calorie-dense, obesity-generating diet in aâ€_"
Lohud.com,2019-03-01T22:54:00Z,Measles case confirmed in Westchester - The Journal News | LoHud.com,The Westchester County Department of Health is working closely with Monroe to notify those who have been exposed.
